make;model;code;version;descmotor;desctransmision
013;014;04;Classic Station Wagon - Automatico;V8, 4.3i, 16V;A
013;014;05;Classic 4P - Automatico;V8, 5.0, 16V;A
013;014;06;Classic Station Wagon - Automatico;V8, 5.0, 16V;A
013;014;07;Classic 4P - Automatico;V6, 4.1, 12V;A
013;014;08;Classic Station Wagon - Automatico;V6, 4.1, 12V;A
013;015;01;Versión sin siglas - Automatico;V6, 2.8i, 12V;A
013;015;02;Versión sin siglas - Sincronico;V6, 2.8i, 12V;S
013;015;03;2P - Sincronico;L4, 2.2i, 8V;S
013;015;04;Básico - Automatico;L4, 2.2i, 8V;A
013;015;05;LS - Sincronico;L4, 2.2i, 8V;S
013;015;06;LS - Automatico;L4, 2.2i, 8V;A
013;015;07;LS Convertible - Sincronico;L4, 2.2i, 8V;S
013;015;08;XL - Automatico;V6, 2.8i, 12V;A
013;015;09;Z24 - Sincronico;L4, 2.4i, 16V;S
013;015;10;Z24 - Automatico;L4, 2.4i, 16V;A
013;015;11;Z24 Convertible - Sincronico;V6, 3.1i, 24V;S
013;015;12;Z24 Coupe - Sincronico;L4, 2.4i, 16V;S
013;015;13;VL 2P - Automatico;V6, 2.8i, 12V;A
013;015;14;RS 2P - Automatico;L4, 2.2i, 8V;A
013;015;15;RS Convertible - Sincronico;L4, 2.2i, 8V;S
013;015;16;Taxi - Automatico;L4, 2.0i, 8V;A
013;015;17;VL 2P - Sincronico;V6, 2.8i, 12V;S
013;015;18;VL 4P - Sincronico;V6, 2.8i, 12V;S
013;015;19;VL Wagon - Sincronico;V6, 2.8i, 12V;S
013;015;20;VL Wagon - Automatico;V6, 2.8i, 12V;A
013;015;21;VL 4P - Automatico;V6, 2.8i, 12V;A
013;015;22;2P - Automatico;L4, 2.2i, 8V;A
013;015;23;LS 4P - Sincronico;L4, 2.2i, 8V;S
013;015;24;LS 4P - Automatico;L4, 2.2i, 8V;A
013;015;25;RS 2P - Sincronico;L4, 2.2i, 8V;S
013;015;26;RS 4P - Sincronico;L4, 2.2i, 8V;S
013;015;27;RS 4P - Automatico;L4, 2.2i, 8V;A
013;015;28;RS Wagon - Sincronico;L4, 2.2i, 8V;S
013;015;29;RS Wagon - Automatico;L4, 2.2i, 8V;A
013;015;30;LS convertible - Automatico;L4, 2.2i, 8V;A
013;015;31;Z24 convertible - Automatico;V6, 3.1i, 12V;A
013;015;32;Z24 Coupe - Automatico;V6, 3.1i, 12V;A
013;015;33;RS Convertible - Automatico;L4, 2.2i, 8V;A
013;015;34;LS 2P - Sincronico;L4, 2.2i, 16V;S
013;016;01;Versión sin siglas - Automatico;V6, 2.8i, 12V;A
013;016;02;Versión sin siglas - Automatico;V6, 2.8, 12V;A
013;016;03;Eurosport - Automatico;V6, 2.8i, 12V;A
013;016;04;Eurosport - Automatico;V6, 2.8, 12V;A
013;016;05;Ranchera - Automatico;V6, 3.1i, 12V;A
013;017;01;Limited Coupe - Automatico;V6, 2.8i, 12V;A
013;017;02;Limited Coupe - Automatico;V6, 2.8, 12V;A
013;017;03;DLX - Automatico;V6, 3.3i, 12V;A
013;017;04;Limited  Sedan - Automatico;V6, 3.1i, 12V;A
013;017;05;Limited  Sedan - Automatico;V6, 2.8i, 12V;A
013;017;06;Limited  Sedan - Automatico;V6, 2.8, 12V;A
013;017;07;Limited  SW - Automatico;V6, 2.8i, 12V;A
013;017;08;Limited  SW - Automatico;V6, 2.8, 12V;A
013;018;01;Cabina - Sincronico;V8, 5.7i, 16V;S
013;018;02;MINIBUS;8 CIL;S
013;019;01;Jr. - Sincronico;L4, 1.6, 8V;S
013;019;02;Jr.  A/A - Sincronico;L4, 1.6, 8V;S
013;019;03;L - Sincronico;L4, 1.6, 8V;S
013;019;04;Rally - Sincronico;L4, 1.6, 8V;S
013;019;05;SL - Sincronico;L4, 1.6, 8V;S
013;019;06;SL - Automatico;L4, 1.6, 8V;A
013;019;07;SL Ranchera - Sincronico;L4, 1.6, 8V;S
013;019;08;Super - Sincronico;L4, 1.6, 8V;S
013;019;09;Sedan - Sincronico;L4, 1.6, 8V;S
013;019;10;Coupe - Sincronico;L4, 1.6, 8V;S
013;019;11;DL - Sincronico;L4, 1.6, 8V;S
013;019;12;Rally - Automatico;L4, 1.6, 8V;A
013;019;13;SL Ranchera - Automatico;L4, 1.6, 8V;A
013;019;14;Super - Automatico;L4, 1.6, 8V;A
013;020;01;Pick-Up - Sincronico;L4, 1.6, 8V;S
013;021;01;Versión sin siglas - Automatico;V6, 3.8, 12V;A
013;022;01;G10 - Automatico;V6, 4.3, 12V;A
013;022;02;G20 - Automatico;V6, 4.3 , 12V;A
013;022;03;G30 - Automatico;V8, 5.7, 16V;A
013;023;01;LT - Automatico;L4, 2.2i, 8V;A
013;023;02;LT - Automatico;V6, 3.1i, 12V;A
013;023;03;LT - Automatico;V6, 3.1i, 12V;A
013;024;01;Coupe - Sincronico;V8, 5.7i, 16V;S
013;024;02;Convertible - Sincronico;V8, 5.7i, 16V;S
013;024;03;ZR-1 - Automatico;V8, 5.7i, 32V;A
013;024;04;Hard Top - Sincronico;V8, 5.7i, 16V;S
013;024;05;Coupe - Automatico;V8, 5.7i, 16V;A
013;024;06;Convertible - Automatico;V8, 5.7i, 16V;A
013;024;07;Z06 - Sincronico;V8, 7.0i, 16V;S
013;024;08;ZR-1 - Sincronico;V8, 5.7i, 16V;S
013;024;09;Grand Sport - Sincronico;V8, 6.2i, 16V;S
013;024;10;Grand Sport - Automatico;V8, 6.2i, 16V;A
013;024;11;Grand Sport Conv. - Automatico;V8, 6.2i, 16V;A
013;024;12;Grand Sport Conv. - Sincronico;V8, 6.2i, 16V;S
013;024;13;Stingray Z51 - Sincronico;V8, 6.2i, 16V;S
013;024;14;Stingray Coupe - Sincronico;V8, 6.2i, 16V;S
013;024;15;Stingray Conv. - Sincronico;V8, 6.2i, 16V;S
013;025;01;G20 / G2500 - Automatico;V8, 5.7i, 16V;A
013;025;02;G30 / G3500 - Automatico;V8, 5.7i, 16V;A
013;025;03;G10 / G1500 - Automatico;V6, 4.3i, 12V;A
013;025;04;G1500 Cargo - Automatico;V6, 4.3i, 12V;A
013;025;05;G2500 Cargo - Automatico;V8, 5.7i, 16V;A
013;025;06;G3500 Cargo - Automatico;V8, 5.7i, 16V;A
013;025;07;G20/G2500 Extended - Automatico;V8, 6.0i, 16V;A
013;025;08;G30/G3500 Extended - Automatico;V8, 5.7i, 16V;A
013;025;09;G2500 Extended Cargo - Automatico;V8, 6.0i, 16V;A
013;025;10;G2500 LS Extended  - Automatico;V8, 6.0i, 16V;A
013;025;11;G1500 LS  - Automatico;V6, 4.3i, 12V;A
013;025;12;G3500 Extended Cargo - Automatico;V8, 5.7i, 16V;A
013;025;13;G3500 LS Extended - Automatico;V8, 6.0i, 16V;A
013;025;14;G3500 LS  - Automatico;V8, 6.0i, 16V;A
013;025;15;G1500 Cargo - Automatico;V6, 4.3i, 12V;A
013;025;16;G2500 Extended Cargo - Automatico;V6, 4.3i, 12V;A
013;025;17;G2500 Cargo - Automatico;V6, 4.3i, 12V;A
013;025;18;G1500 Cargo AWD - Automatico;V8, 5.3i, 16V;A
013;025;19;Pasajero - Automatico;V8, 6.0i, 16V;A
013;025;20;G 3500 LS Diesel - Automatico;V8, 6.6i, 32V;A
013;025;21;G 1500 LS AWD - Automatico;V8, 5.3i, 16V;A
013;025;22;G 2500 LS - Automatico;V8, 6.0i, 16V;A
013;025;23;G3500 LS Extended Pas - Automatico;V8, 6.0i, 16V;A
013;025;24;G 2500 LS - Automatico;V8, 6.0i, 16V;A
013;025;25;G 3500 LS - Automatico;V8, 4.8i, 16V;A
013;025;26;G3500 LT Extended - Automatico;V8, 6.0i, 16V;A
013;026;01;4P - Automatico;V8, 5.7i, 16V;A
013;026;02;2P 4x4 - Sincronico;V8, 5.7i, 16V;S
013;026;03;2P 4x4 - Automatico;V8, 5.7i, 16V;A
013;026;04;4P 4x4 - Automatico;V8, 5.3i, 16V;A
013;026;05;4P 4x4 - Sincronico;V8, 5.3i, 16V;S
013;026;06;con tapicería de cuero 4P 4x4  - Automatico;V8, 5.3i, 16V;A
013;027;01;Versión sin siglas - Automatico;V8, 5.0, 16V;A
013;027;02;Versión sin siglas - Automatico;V6, 4.1, 12V;A
013;027;03;SS V8 - Automatico;V8, 5.7i, 16V;A
013;027;04;Base - Automatico;V6, 3.4i, 12V;A
013;027;05;LS V6 - Automatico;V6, 3.8i, 12V;A
013;027;06;LS V6 - Automatico;V6, 3.5i, 12V;A
013;027;07;S V6 - Automatico;V6, 3.8i, 12V;A
013;027;08;LTZ V6 - Automatico;V6, 3.9i, 12V;A
013;027;09;SS V8 - Automatico;V8, 5.3i, 16V;A
013;027;10;LT V6 - Automatico;V6, 3.6i, 24V;A
013;027;11;LTZ - Automatico;L4, 2.5i, 16V;A
013;027;12;LT - Automatico;L4, 2.5i, 16V;A
013;027;13;LS - Automatico;L4, 2.5i, 16V;A
013;028;01;Base 4P - Automatico;V6, 3.1i, 12V;A
013;028;02;Euro 2P - Sincronico;V6, 3.1i, 12V;S
013;028;03;LS - Automatico;V6, 3.1i, 12V;A
013;028;04;Z-34 - Sincronico;V6, 3.4i, 24V;S
013;028;06;LTZ - Automatico;V6, 3.1i, 12V;A
013;028;07;Euro 2P - Automatico;V6, 3.1i, 12V;A
013;028;08;Euro 4P - Sincronico;V6, 3.1i, 12V;S
013;028;09;Euro 4P - Automatico;V6, 3.1i, 12V;A
013;028;10;Base 4P - Sincronico;V6, 3.1i, 12V;S
013;028;11;Base 2P - Sincronico;V6, 3.1i, 12V;S
013;028;12;Base 2P - Automatico;V6, 3.1i, 12V;A
013;028;13;LTZ - Automatico;V6, 3.1i, 12V;A
013;029;01;Versión sin siglas - Automatico;V6, 3.8i, 12V;A
013;030;01;Chasis corto  P-Up - Sincronico;L4, 2.3 , 8V;S
013;030;02;Chasis corto  P-Up A/A  - Sincronico;L4, 2.2i, 8V;S
013;030;03;Doble cab. 4P P-Up  - Sincronico;L4, 2.2, 8V;S
013;030;04;Doble cab. 4P P-Up A/A - Sincronico;L4, 2.2, 8V;S
013;030;05;Doble cab. 4P P-Up 4x4 - Sincronico;L4, 2.2, 8V;S
013;030;06;Doble cab. 4P P-Up 4x4 A/A - Sincronico;L4, 2.2, 8V;S
013;030;07;SPC. P-Up. A/A - Sincronico;L4, 2.2, 8V;S
013;030;08;D-MAX Cab. Sencilla  - Sincronico;L4, 2.4i, 8V;S
013;030;09;Doble cab. 4P 4x4 A/A - Sincronico;V6, 3.2i, 24V;S
013;030;10;D-MAX Dob. Cab. V6 - Sincronico;V6, 3.5i, 24V;S
013;030;11;D-MAX Dob. Cab. V6 4x4 - Sincronico;V6, 3,5i, 24V;S
013;030;12;D-MAX Doble Cab. TDI - Sincronico;L4, 3.0i, 8V;S
013;030;13;D-MAX Doble Cab. TDI 4x4 - Sincronico;L4, 3.0i, 8V;S
013;030;14;D-MAX Dob. Cab. V6 - Automatico;V6, 3.5i, 24V;A
013;030;15;D-MAX Dob. Cab. V6 4x4 - Automatico;V6, 3.5i, 24V;A
013;030;16;D-MAX Dob. Cab.  - Sincronico;L4, 2.4i, 8V;S
013;030;17;D-MAX Dob. Cab. V6 4x4 (ABS/Air Bag) - Sincronico;V6, 3.5i, 24V;S
013;031;01;V6 - Automatico;V6, 3.1, 12V;A
013;031;02;V6 - Automatico;V6, 3.8, 12V;A
013;031;03;2P - Automatico;V8, 5.7, 16V;A
013;031;04;Classic - Automatico;V8, 5.7, 16V;A
013;031;05;Classic V6 - Automatico;V6, 3.8, 12V;A
013;031;06;Ranchera - Automatico;V8, 5.7 , 16V;A
013;031;07;Semiclassic V6 - Automatico;V6, 3.8, 12V;A
013;031;08;Base - Automatico;V6, 3.5i, 12V;A
013;031;09;LS - Automatico;V6, 3.1i, 12V;A
013;031;10;LS V6 - Automatico;V6, 3.1i, 12V;A
013;031;11;4P - Automatico;V8, 5.7, 16V;A
013;031;12;Base - Automatico;L4, 2.2i, 16V;A
013;031;13;Maxx LS V6 - Automatico;V6, 3.5i, 12V;A
013;031;14;Maxx LT V6 - Automatico;V6, 3.5i, 12V;A
013;031;15;LT V6 - Automatico;V6, 3.6i, 24V;A
013;031;16;LTZ V6 - Automatico;V6, 3.5i, 12V;A
013;031;17;LT - Automatico;L4, 2.2i, 16V;A
013;031;18;LTZ - Automatico;L4, 2.4i, 16V;A
013;031;19;LTZ Turbo - Automatico;L4, 2.0i, 16V;A
013;031;20;LT Turbo - Automatico;L4, 2.0i, 16V;A
013;032;01;Versión sin siglas - Automatico;V8, 5.7, 16V;A
013;032;02;Versión sin siglas - Automatico;V6, 3.8, 12V;A
013;032;03;LS - Automatico;V6, 3.5i, 12V;A
013;032;04;Z34 - Automatico;V6, 3.4i, 24V;A
013;032;05;Versión sin siglas - Automatico;V6, 3.1, 12V;A
013;032;06;SS - Automatico;V6, 3.8i, 12V;A
013;032;07;SS Super Charged - Automatico;V6, 3.8i, 12V;A
013;032;08;LT - Automatico;V6, 3.8i, 12V;A
013;032;09;LTZ - Automatico;V6, 3.9i, 12V;A
013;033;01;Classic - Sincronico;L4, 1.8, 8V;S
013;033;02;Classic - Automatico;L4, 1.8, 8V;A
013;033;03;Classic - Sincronico;L4, 2.0, 8V;S
013;033;04;Classic - Automatico;L4, 2.0, 8V;A
013;033;05;Hatch - Sincronico;L4, 1.8 , 8V;S
013;033;06;Hatch - Automatico;L4, 1.8 , 8V;A
013;033;07;Hatch - Sincronico;L4, 2.0, 8V;S
013;033;08;Hatch - Automatico;L4, 2.0, 8V;A
013;033;09;L / DL - Sincronico;L4, 1.8, 8V;S
013;033;10;SL - Sincronico;L4, 2.0, 8V;S
013;033;11;SL - Automatico;L4, 2.0, 8V;A
013;033;12;L / DL - Automatico;L4, 1.8, 8V;A
013;033;13;Classic SE - Sincronico;L4, 2.0, 8V;S
013;033;14;Classic SE - Automatico;L4, 2.0, 8V;A
013;034;01;59L / 71L Chasis Turbo - Sincronico;L4, 4.6i, 8V;S
013;034;02;Buseta Urbano - Sincronico;L4, 4.6i, 8V;S
013;034;03;59L / 66L Chasis - Sincronico;L4, 4.3i, 8V;S
013;034;04;Minibus Temple Interurbano - Sincronico;L4, 4.6i, 8V;S
013;035;01;26 Ptos Urbano - Automatico;V8, 5.7 , 16V;A
013;035;80;MINIBUS;N/P;S
013;035;81;CONDOR III;N/P;S
013;035;82;MINIBUS AUTO GAS;N/P;S
013;035;83;CONDOR;N/P;S
013;035;84;MINIBUS;N/P;S
013;036;01;Reg. Cab. SB - Sincronico;L4, 2.5i, 8V;S
013;036;02;Reg. Cab. 4x4 - Sincronico;V6, 4.3i, 12V;S
013;036;03;Ext. Cab.  - Sincronico;V6, 4.3i, 12V;S
013;036;04;Durango Pick-up - Automatico;V6, 4.3i, 12V;A
013;036;05;Ext. Cab. 4x4 - Sincronico;V6, 4.3i, 12V;S
013;036;06;Reg. Cab. - Automatico;L4, 2.5i, 8V;A
013;036;07;Reg. Cab. 4x4 - Automatico;V6, 2.8i, 12V;A
013;036;08;Ext. Cab.  - Automatico;L4, 2.5i, 8V;A
013;036;09;Ext. Cab. 4x4 - Automatico;V6, 2.8i, 12V;A
013;036;10;Reg. Cab. LB  - Sincronico;L4, 2.5i, 8V;S
013;036;11;Reg. Cab. LB  - Automatico;L4, 2.5i, 8V;A
013;036;12;Reg. Cab. LS - Sincronico;L4, 2.5i, 8V;S
013;036;13;Reg. Cab. LS  - Automatico;L4, 2.5i, 8V;A
013;036;14;Reg. Cab. LS LB - Sincronico;L4, 2.5i, 8V;S
013;036;15;Reg. Cab. LS LB - Automatico;L4, 2.5i, 8V;A
013;036;16;Ext. Cab. LS  - Sincronico;L4, 2.5i, 8V;S
013;036;17;Ext. Cab. LS  - Automatico;L4, 2.5i, 8V;A
013;036;18;Ext. Cab. LS 4x4 - Sincronico;V6, 2.8i, 12V;S
013;036;19;Ext. Cab. LS 4x4 - Automatico;V6, 2.8i, 12V;A
013;036;20;Crew Cab. LS 4x4 - Automatico;V6, 4.3i, 12V;A
013;036;21;Reg. Cab. SB - Sincronico;V6, 4.3i, 12V;S
013;036;22;Ext. Cab SB - Sincronico;L4, 2.2i, 16V;S
013;036;23;Reg. Cab. LS SB - Automatico;V6, 4.3i, 12V;A
013;036;24;Reg. Cab.LS Xtreme - Automatico;V6, 4.3i, 12V;A
013;036;25;Reg. Cab. LS ZQ8  - Automatico;V6, 4.3i, 12V;A
013;036;26;Ext. Cab. LS  - Automatico;V6, 4.3i, 12V;A
013;036;27;Ext. Cab LS Extreme  - Automatico;V6, 4.3i, 12V;A
013;036;28;Advantage Dob. Cab. - Sincronico;L4, 2.4i, 8V;S
013;037;01;G10 - Automatico;V6, 4.3i, 12V;A
013;037;02;G20 - Automatico;V6, 4.3i, 12V;A
013;037;03;G30 - Automatico;V8, 5.7i, 16V;A
013;038;01;C1500 LS  - Automatico;V8, 5.3i, 16V;A
013;038;02;K1500 LS 4x4 - Automatico;V8, 5.3i, 16V;A
013;038;03;C2500 LS  - Automatico;V8, 6.0i, 16V;A
013;038;04;K2500 LS 4x4 - Automatico;V8, 5.7i, 16V;A
013;038;05;K2500 LT 4x4 - Automatico;V8, 6.0i, 16V;A
013;038;06;C2500 LT  - Automatico;V8, 6.0i, 16V;A
013;038;07;C1500 Z71 4x4 - Automatico;V8, 5.3i, 16V;A
013;038;08;K1500 LTZ 4x4 - Automatico;V8, 5.3i, 16V;A
013;038;09;C1500 LTZ - Automatico;V8, 5.3i, 16V;A
013;038;10;C1500 LT - Automatico;V8, 5.3i, 16V;A
013;038;11;K1500 LT 4x4 - Automatico;V8, 5.3i, 16V;A
013;039;01;Van Carga - Sincronico;L4, 1.0, 8V;S
013;039;02;Van Pasajeros - Sincronico;L4, 1.0, 8V;S
013;039;03;Pick Up - Sincronico;L4, 1.0 , 8V;S
013;040;01;GL - Sincronico;L4, 1.3, 8V;S
013;040;02;GL - Automatico;L4, 1.3, 8V;A
013;040;03;DLX - Sincronico;L4, 1.6, 16V;S
013;040;04;DLX - Automatico;L4, 1.6, 16V;A
013;040;05;Face Lift - Sincronico;L4, 1.6, 16V;S
013;040;06;Face Lift - Automatico;L4, 1.6, 16V;A
013;040;07;GLX Classic - Sincronico;L4, 1.6, 16V;S
013;040;08;GLX Classic - Automatico;L4, 1.6, 16V;A
013;040;09;Plus - Sincronico;L4, 1.3, 8V;S
013;040;10;Plus - Automatico;L4, 1.3, 8V;A
013;041;01;2P 4x4 - Automatico;V8, 5.7i, 16V;A
013;041;02;LS 4P  - Automatico;V8, 5.7i, 16V;A
013;041;03;LS 4P 4x4 - Automatico;V8, 5.3i, 16V;A
013;041;04;LT 4P 4x4 - Automatico;V8, 5.7i, 16V;A
013;041;05;2P  - Automatico;V8, 5.7i, 16V;A
013;041;06;4P  - Automatico;V8, 4.8i, 16V;A
013;041;07;4P 4x4 - Automatico;V8, 4.8i, 16V;A
013;041;08;Z71 4x4 - Automatico;V8, 5.3i, 16V;A
013;041;09;LT 4x4 - Automatico;V8, 5.3i, 16V;A
013;041;10;LT 4P - Automatico;V8, 5.3i, 16V;A
013;041;11;LT - Automatico;V8, 5.3i, 16V;A
013;041;12;LTZ 4x4 - Automatico;V8, 5.3i, 16V;A
013;041;13;LTZ - Automatico;V8, 5.3i, 16V;A
013;041;14;LTZ 4x4 - Automatico;V8, 5.3i, 16V;A
013;042;01;2P 4x4 - Sincronico;L4, 1.6, 8V;S
013;042;02;4P 4x4 - Sincronico;L4, 1.6i, 16V;S
013;043;01;HB 2P - Sincronico;L4, 1.3i, 8V;S
013;043;02;HB 2P A/A - Sincronico;L4, 1.3i, 8V;S
013;043;03;HB 2P A/A - Automatico;L4, 1.6i, 8V;A
013;043;04;4P - Sincronico;L4, 1.6i, 8V;S
013;043;05;GLS 4P A/A - Sincronico;L4, 1.6i, 8V;S
013;043;06;GLS 4P A/A - Automatico;L4, 1.6i, 8V;A
013;043;07;HB 2P A/A - Sincronico;L4, 1.6i, 8V;S
013;043;08;4P  - Automatico;L4, 1.6i, 8V;A
013;043;09;HB 2P S/A - Sincronico;L4, 1.4i, 8V;S
013;043;10;HB 2P A/A - Sincronico;L4, 1.4i, 8V;S
013;043;11;Taxi - Sincronico;L4, 1.4i, 8V;S
013;043;12;S/A 4P - Sincronico;L4, 1.6i, 8V;S
013;043;13;C/A 4P - Sincronico;L4, 1.6i, 8V;S
013;043;14;S/A 4P - Automatico;L4, 1.6i, 8V;A
013;043;15;C/A 4P - Automatico;L4, 1.6i, 8V;A
013;043;16;Chic  - Sincronico;L4, 1.6i, 8V;S
013;043;17;Chic  - Automatico;L4, 1.6i, 8V;A
013;043;18;Pick-Up - Sincronico;L4, 1.6i, 8V;S
013;043;19;HB 2P A/A - Automatico;L4, 1.6i, 8V;A
013;043;20;HB 2P Speed - Sincronico;L4, 1.6i, 8V;S
013;043;21;HB 2P S/A - Automatico;L4, 1.6i, 8V;A
013;043;22;HB 2P Speed S/A - Sincronico;L4, 1.6i, 8V;S
013;043;23;Chic Plus - Automatico;L4, 1.6i, 8V;A
013;043;24;Chic Plus - Sincronico;L4, 1.6i, 8V;S
013;043;25;HB 2P Speed - Automatico;L4, 1.6i, 8V;A
013;043;26;Wind - Sincronico;L4, 1.4i, 8V;S
013;043;27;Joy - Sincronico;L4, 1.0i, 8V;S
013;043;28;4P (GOB) - Sincronico;L4, 1.8i, 8V;S
013;043;29;Taxi - Automatico;L4, 1.6i, 8V;A
013;044;01;Techo Duro 2P - Sincronico;L4, 1.3, 8V;S
013;044;02;Techo Lona 2P - Sincronico;L4, 1.3, 8V;S
013;045;01;Versión sin siglas - Sincronico;V8, 5.8i, 16V;S
013;046;01;Reg.Cab.HD 4x4  - Sincronico;V8, 5.7i, 16V;S
013;046;02;Reg.Cab.HD 4x4  - Automatico;V8, 5.7i, 16V;A
013;046;03;Ext.Cab.HD 4x4 - Sincronico;V8, 5.7i, 16V;S
013;046;04;Ext.Cab.HD 4x4 - Automatico;V8, 5.7i, 16V;A
013;046;05;Ext.Cab.HD LB 4x4 - Sincronico;V6, 4.3i, 12V;S
013;046;06;Ext.Cab.HD LB 4x4 - Automatico;V8, 5.7i, 16V;A
013;046;07;Crew Cab. HD 4x4 - Automatico;V6, 4.3i, 12V;A
013;046;08;Crew Cab. HD 4x4 - Sincronico;V8, 5.7i, 16V;S
013;047;01;Cheyenne Pick-Up - Automatico;V8, 5.7i, 16V;A
013;047;02;Silverado LS Reg. Cab. - Sincronico;V8, 6.0i, 16V;S
013;047;03;Silverado LS Reg. Cab. - Automatico;V8, 6.0i, 16V;A
013;047;04;Silverado 4P Extend  4x4  - Automatico;V8, 6.0i, 16V;A
013;047;05;Silverado LS 4P Extend 4x4  - Automatico;V8, 6.0i, 16V;A
013;047;06;Silverado LT 4P Extend 4x4  - Automatico;V8, 6.0i, 16V;A
013;047;07;Silverado LTZ Crew Cab. 4x4 - Automatico;V8, 6.0i, 16V;A
013;047;08;Silverado LTZ Crew Cab. - Automatico;V8, 6.0i, 16V;A
013;047;09;Silverado LT Crew Cab. 4x4 - Automatico;V8, 6.0i, 16V;A
013;047;10;Silverado LT Crew Cab. - Automatico;V8, 6.0i, 16V;A
013;047;11;Silverado LT Reg. Cab. 4x4 - Automatico;V8, 6.0i, 16V;A
013;047;12;Silverado LT Reg. Cab. - Automatico;V8, 6.0i, 16V;A
013;048;01;Base - Automatico;V6, 3,4i, 12V;A
013;048;02;LS - Automatico;V6, 3,4i, 12V;A
013;048;03;Extended Cargo - Automatico;V6, 3,4i, 12V;A
013;048;04;Base Extend. - Automatico;V6, 3,4i, 12V;A
013;048;05;Plus Regular - Automatico;V6, 3.4i, 12V;A
013;048;06;Plus Extended - Automatico;V6, 3.4i, 12V;A
013;048;07;Value Regular - Automatico;V6, 3.4i, 12V;A
013;048;08;LT Extended - Automatico;V6, 3.4i, 12V;A
013;048;09;Warner Bros. Ed. Ext. - Automatico;V6, 3.4i, 12V;A
013;048;10;LS Extended - Automatico;V6, 3.4i, 12V;A
013;049;01;GLX - Sincronico;L4, 1.6i, 16V;S
013;049;02;GLX - Automatico;L4, 1.6i, 16V;A
013;049;03;Taxi - Sincronico;L4, 1.6i, 16V;S
013;049;04;Taxi - Automatico;L4, 1.6i, 16V;A
013;049;05;Taxi 1.3 - Sincronico;L4, 1.3, 8V;S
013;050;01;HB - Sincronico;L3, 1.0i, 6V;S
013;050;02;LSi 2P - Sincronico;L4, 1.3i, 16V;S
013;050;03;LSi 4P - Sincronico;L4, 1.3i, 16V;S
013;050;04;LSi 2P - Automatico;L4, 1.3i, 16V;A
013;050;05;LSi 4P - Automatico;L4, 1.3i, 16V;A
013;051;01;Base - Sincronico;L4, 1.8i, 16V;S
013;051;02;LSi - Sincronico;L4, 1.8i, 16V;S
013;051;03;Base - Automatico;L4, 1.8i, 16V;A
013;051;04;LSi - Automatico;L4, 1.8i, 16V;A
013;052;01;Converitble 4x2 2P - Sincronico;L4, 1.6i, 16V;S
013;052;02;Converitble 4x4 2P - Sincronico;L4, 1.6i, 16V;S
013;052;03;4x2 4P - Sincronico;L4, 1.6i, 16V;S
013;052;04;LSi 4x2 4P - Sincronico;L4, 1.6i, 16V;S
013;052;05;4x4 4P - Sincronico;L4, 1.6i, 16V;S
013;052;06;LSi 4x4 4P - Sincronico;L4, 1.6i, 16V;S
013;052;07;Convertible 4x2 2P - Automatico;L4, 1.6i, 16V;A
013;052;08;Convertible 4x4 2P - Automatico;L4, 1.6i, 16V;A
013;052;09;4x2 4P - Automatico;L4, 2.0i, 16V;A
013;052;10;4x4 4P - Automatico;L4, 1.6i, 16V;A
013;052;11;LT 4x2 4P - Automatico;V6, 2.5i, 24V;A
013;052;12;LT 4x4 4P - Automatico;V6, 2.5i, 24V;A
013;052;13;ZR2 Convertible 4x4 2P - Sincronico;L4, 2.0i, 16V;S
013;052;14;ZR2 Convertible 4x4 2P - Automatico;L4, 2.0i, 16V;A
013;052;15;ZR2 4x4 4P - Automatico;V6, 2.5i, 24V;A
013;052;16;LSi 4x2 4P - Automatico;L4, 1.6i, 16V;A
013;052;17;LSi 4x4 4P - Automatico;L4, 1.6i, 16V;A
013;052;18;4x2 4P - Automatico;L4, 2.0i, 16V;A
013;053;01;Versión sin siglas - Sincronico;L6, 14i, 12V;S
013;054;01;10 (C-1500)  - Sincronico;V8, 5.7i, 16V;S
013;054;02;31/30 - Sincronico;V8, 5.7i, 16V;S
013;054;03;15 C-1500 - Automatico;V8, 5.7i, 16V;A
013;055;01;33K Chasis - Sincronico;L6, 8.2i, 12V;S
013;055;02;23G Chasis - Sincronico;L6, 9.8i, 12V;S
013;055;03;32K Chasis - Sincronico;L6, 7.1i, 12V;S
013;056;01;4P - Automatico;V8, 5.7 , 16V;A
013;057;01;Standard - Automatico;V6, 4.2, 12V;A
013;057;02;Super Sport - Automatico;V6, 4.2, 12V;A
013;058;01;Chuto - Sincronico;L6, 12i, 12V;S
013;059;01;Urbano - Automatico;V8, 5.7, 16V;A
013;060;01;Pick-Up  - Automatico;V8, 5.7, 16V;A
013;061;01;Chasis - Sincronico;V8, 6.0i, 16V;S
013;062;01;Versión sin siglas - Automatico;V6, 3.2, 24V;A
013;063;01;Chasis - Sincronico;L6, 6.6i, 12v;S
013;064;01;Versión sin siglas - Sincronico;L6, 6.6i, 12V;S
013;065;01;Topkick - Sincronico;L6, 7.2i, 12V;S
013;065;02;Kodiak - Sincronico;L6, 7.2i, 12V;S
013;065;03;Kodiak Tandem Chasis - Sincronico;L6, 7.2i, 18V;S
013;065;04;Kodiak Compactadora - Sincronico;L6, 7.2i, 18V;S
013;066;01;Chasis - Sincronico;L6, 7.2i, 12V;S
